date,horse_no,plc,horse,jockey,trainer,actual_wt,declar_horse_wt,draw,lbw,running_position,finish_time,win_odds
2017/02/19,5,6,勇士勁(T167),祈普敦,約翰摩亞,125,1242,11,3-1/4,3 3 6,1.09.73,9.1
2017/02/19,8,7,中華之光(A168),潘頓,葉楚航,123,1118,12,4-1/2,11 11 7,1.09.92,4.6
2017/02/19,7,8,快樂生活(V134),羅理雅,呂健威,124,1091,10,5-3/4,14 13 8,1.10.13,22
2017/02/19,6,9,靚紫荊(A135),韋達,徐雨石,125,1020,7,5-3/4,8 10 9,1.10.14,82
2017/02/19,9,10,中游新星(V045),巫顯東,沈集成,111,1113,8,7-1/2,7 7 10,1.10.42,99
2017/02/19,10,11,加州勇將(A117),吳嘉晉,告東尼,115,983,14,8,2 2 11,1.10.47,99
2017/02/19,12,12,財神(S216),巴度,蘇偉賢,116,987,9,8-1/2,9 9 12,1.10.58,18
2017/02/19,14,13,榮冠大道(V378),蘇狄雄,葉楚航,111,1133,5,8-3/4,12 12 13,1.10.59,99
2017/02/19,4,14,型酒杯(A160),何澤堯,方嘉柏,124,1183,13,9-1/4,13 14 14,1.10.68,99
2017/03/05,7,1,天合(P212),何澤堯,方嘉柏,120,1134,11,-,12 10 9 1,1.22.01,39
2017/03/05,9,2,中游新星(V045),巫顯東,沈集成,108,1097,6,短馬頭位,11 9 7 2,1.22.02,99
2017/03/05,3,3,一道(T399),田泰安,呂健威,130,1122,2,頸位,9 8 11 3,1.22.07,12
2017/03/05,8,4,勇霸神駒(T403),梁家俊,高伯新,119,1125,10,1/2,1 1 1 4,1.22.09,18
2017/03/05,5,5,美麗皇者(T189),潘頓,告東尼,126,1104,4,1,6 4 4 5,1.22.19,4
2017/03/05,14,6,嬴風雲(V321),韋達,鄭俊偉,117,1147,3,1-1/4,14 12 14 6,1.22.20,7.1
2017/03/05,10,7,平天下(T100),史卓豐,姚本輝,118,1196,1,1-1/4,2 2 2 7,1.22.23,9.4
2017/03/05,6,8,金如意(A172),李寶利,蘇保羅,123,1071,14,1-3/4,13 14 12 8,1.22.28,99
2017/03/05,12,9,行善積福(S278),蔣嘉琦,文家良,112,1129,7,1-3/4,8 11 8 9,1.22.31,31
2017/03/05,2,10,翔惑(V223),莫雷拉,蔡約翰,131,1150,12,2-1/2,7 6 5 10,1.22.42,2.6
2017/03/05,1,11,好加加(P363),郭能,何良,132,1121,13,3,5 5 6 11,1.22.49,37
2017/03/05,11,12,勝利歡星(V358),祈普敦,約翰摩亞,119,1038,5,3,3 3 3 12,1.22.51,10
2017/03/05,13,13,魅力之子(T373),黎海榮,徐雨石,117,1053,9,4-1/2,10 13 13 13,1.22.75,99
2017/03/05,4,14,軒轅齊飛(V250),何華麟,葉楚航,129,1177,8,5-1/2,4 7 10 14,1.22.90,99
2017/03/05,2,1,神威敖翔(V150),莫雷拉,告達理,129,1143,2,-,6 6 5 1,1.21.19,7.1
2017/03/05,8,2,一定賺(V398),韋達,告東尼,122,1231,14,3/4,3 2 2 2,1.21.31,4.4
2017/03/05,4,3,龍船鼓響(T286),祈普敦,姚本輝,126,1031,8,1,12 12 12 3,1.21.37,3.7
2017/03/05,5,4,飛星凱旋(T352),柏寶,蘇偉賢,126,1115,11,3-1/2,9 10 8 4,1.21.75,12
2017/03/05,12,5,軍炮(V371),蘇狄雄,葉楚航,112,1128,1,4,10 9 10 5,1.21.82,99
2017/03/05,13,6,獅子驄(V290),蔣嘉琦,徐雨石,109,1205,5,4-1/2,1 1 1 6,1.21.91,9.6
2017/03/05,9,7,至尊無上(V370),梁家俊,何良,120,1146,13,4-1/2,8 7 7 7,1.21.91,10
2017/03/05,3,8,喜皇駒(V300),何澤堯,方嘉柏,125,1095,6,5-1/2,11 11 11 8,1.22.07,37
2017/03/05,14,9,主力艦(T368),田泰安,蔡約翰,114,1164,10,5-3/4,2 3 3 9,1.22.10,7.8
2017/03/05,11,10,勇少爺(T397),黎海榮,文家良,116,1091,9,6-1/2,13 14 14 10,1.22.22,99
2017/03/05,10,11,精壯神駿(S414),巫顯東,沈集成,109,1155,12,6-3/4,14 13 13 11,1.22.26,69
2017/03/05,1,12,鋒芒畢露(V131),史卓豐,苗禮德,131,1116,3,7,7 8 9 12,1.22.30,37
2017/03/05,7,13,小魔怪(V339),蔡明紹,呂健威,123,1134,7,12-3/4,5 5 6 13,1.23.22,56
2017/03/05,6,14,勇士勁(T167),潘頓,約翰摩亞,123,1242,4,28-3/4,4 4 4 14,1.25.79,14
2017/03/05,5,1,爭分奪秒(V397),莫雷拉,蔡約翰,130,1107,12,-,4 3 1,1.08.77,1.9
2017/03/05,1,2,醒蹄飛(T396),李寶利,蘇偉賢,133,1115,5,1-1/2,5 5 2,1.09.00,21
2017/03/05,4,3,馬克羅斯(A066),蔡明紹,告東尼,132,1200,2,1-3/4,8 8 3,1.09.04,5.7
2017/03/05,9,1,奪冠(V087),莫雷拉,賀賢,120,1194,14,-,14 12 10 1,1.22.03,5.8
2017/03/05,11,4,聰明申報(S436),黎海榮,霍利時,119,1183,3,2-1/4,3 4 4,1.09.14,99
2017/03/05,2,5,健康歡笑(S358),潘頓,沈集成,132,1041,10,2-1/2,2 2 5,1.09.15,8
2017/03/05,7,2,正本雄心(V303),韋達,霍利時,121,1117,2,1-1/4,5 6 7 2,1.22.24,5.1
2017/03/05,12,3,永高(T202),祈普敦,李易達,119,1177,1,1-1/2,10 9 9 3,1.22.26,6.6
2017/03/05,10,6,綠勇士(V126),祈普敦,約翰摩亞,126,1183,11,2-3/4,10 10 6,1.09.20,15
2017/03/05,7,7,百勝龍(V356),韋達,呂健威,130,1158,1,3-3/4,6 7 7,1.09.36,7.2
2017/03/05,4,4,紅旗星將(A049),潘頓,蘇保羅,128,1181,3,2-3/4,2 3 4 4,1.22.45,3.6
2017/03/05,6,5,知道勝(S218),林凱,沈集成,125,1077,4,4-1/2,7 8 8 5,1.22.75,19
2017/03/05,9,8,軍必勝(V372),何華麟,葉楚航,128,1052,6,6-1/4,12 11 8,1.09.77,99
2017/03/05,6,9,真先生(S253),蘇狄雄,賀賢,128,1070,4,6-1/2,7 6 9,1.09.81,29
2017/03/05,2,6,再石磨藍(S323),蔣嘉琦,苗禮德,125,1113,9,5-1/2,12 11 12 6,1.22.89,9
2017/03/05,3,10,藍天飛馬(T083),黃皓楠,徐雨石,125,1156,7,7-3/4,1 1 10,1.09.99,42
2017/03/05,8,11,包裝奇兵(A158),郭能,方嘉柏,128,1083,8,8-1/4,9 9 11,1.10.09,15
2017/03/05,10,1,哈蝦巴爸(A002),莫雷拉,蔡約翰,115,1077,9,-,7 8 5 3 1,1.46.44,3.1
2017/03/05,10,7,識飛(T413),蔡明紹,蘇偉賢,120,1100,13,7,8 7 6 7,1.23.14,99
2017/03/05,13,8,金武士(T418),何澤堯,方嘉柏,116,1149,10,8-1/2,9 10 11 8,1.23.39,76
2017/03/05,12,12,劍飛聲(S054),蔣嘉琦,鄭俊偉,108,1099,9,13-1/2,11 12 12,1.10.93,99
2017/03/05,5,2,太陽喜喜(T242),黃皓楠,賀賢,110,1107,11,1-3/4,1 2 2 1 2,1.46.72,14
2017/03/05,4,3,赤兔寶駒(A115),郭能,何良,122,1067,5,2-1/4,11 10 11 10 3,1.46.78,3.8
2017/03/05,1,9,潮州小子(T412),梁家俊,容天鵬,131,1141,7,11-1/4,6 5 5 9,1.23.85,13
2017/03/05,3,10,馬狀元(S378),黎海榮,姚本輝,129,1085,8,11-1/2,4 2 1 10,1.23.86,70
2017/03/05,9,4,綫路勇駒(A041),蔡明紹,告東尼,113,1122,13,3,2 3 3 2 4,1.46.93,12
2017/03/05,6,5,歡樂盈盈(T315),梁家俊,沈集成,114,1113,2,3-3/4,8 7 7 8 5,1.47.02,13
2017/03/05,8,11,魅力知寶(V324),田泰安,文家良,121,1176,12,12,11 13 13 11,1.23.96,8.1
2017/03/05,14,12,滿貫中環(V220),韋爾納,葉楚航,115,1062,11,13-1/2,3 4 3 12,1.24.19,79
2017/03/05,3,6,喜蓮巨星(S152),祈普敦,告東尼,122,1210,1,3-3/4,5 4 4 5 6,1.47.04,29
2017/03/05,8,7,連利之星(S093),黎海榮,蘇保羅,115,1112,4,3-3/4,6 6 8 7 7,1.47.05,50
2017/03/05,5,13,馬化龍(A034),李寶利,徐雨石,125,1037,5,15-3/4,1 1 2 13,1.24.54,90
2017/03/05,11,14,駿驫(V319),蘇狄雄,何良,117,1134,6,21-3/4,13 14 14 14,1.25.50,99
2017/03/05,7,8,高利多(S380),田泰安,容天鵬,115,1136,10,4-1/4,14 12 13 13 8,1.47.11,22
2017/03/05,14,9,歌神(A003),史卓豐,高伯新,115,1159,8,4-1/2,3 5 6 6 9,1.47.14,11
2017/03/05,2,10,超有利(P230),潘頓,沈集成,129,1279,12,4-3/4,9 11 10 11 10,1.47.20,11
2017/03/05,11,11,慈羽(V395),何澤堯,方嘉柏,113,1148,7,8,10 9 9 9 11,1.47.70,99
2017/03/05,1,12,精氣神(V133),韋達,約翰摩亞,133,1204,6,8,12 13 12 12 12,1.47.72,19
2017/03/05,12,13,安荃(S437),蘇狄雄,蔡約翰,111,1134,14,9-1/4,13 14 14 14 13,1.47.91,16
2017/03/05,6,1,無敵飛龍(V166),祈普敦,約翰摩亞,125,1158,9,-,9 11 10 1,1.20.75,5
2017/03/05,13,14,共創更好(V381),蔣嘉琦,約翰摩亞,108,1111,3,17,4 1 1 4 14,1.49.18,70
2017/03/05,8,2,宅大大(V094),潘頓,賀賢,121,1071,3,3/4,8 8 5 2,1.20.88,4.5
2017/03/05,4,3,醒目名駒(S393),韋達,告東尼,132,1156,13,2-1/4,12 13 13 3,1.21.14,25
2017/03/05,10,4,一片光明(T268),李寶利,徐雨石,118,1016,11,3,4 6 3 4,1.21.22,24
2017/03/05,1,5,飛來猛(S284),田泰安,約翰摩亞,133,1162,12,3-1/4,3 3 2 5,1.21.26,14
2017/03/05,5,1,紅衣醒神(V153),莫雷拉,蔡約翰,115,1104,6,-,5 2 1,0.55.65,1.8
2017/03/05,5,6,世澤之星(V128),莫雷拉,蘇偉賢,127,1139,1,3-1/2,5 4 6 6,1.21.30,4.1
2017/03/05,7,7,旌暉(V077),史卓豐,姚本輝,125,1045,4,3-1/2,10 7 9 7,1.21.31,2.9
2017/03/05,2,2,新力風(T235),潘頓,約翰摩亞,131,1157,5,2,4 5 2,0.55.96,4.1
2017/03/05,3,3,崇山寶(N241),巫顯東,姚本輝,104,1160,2,2,1 1 3,0.55.98,6
2017/03/05,11,8,金威孖寶(A611),普健士,馮耀正,118,1039,10,3-3/4,14 14 12 8,1.21.35,99
2017/03/05,2,9,永旺年年(T245),梁家俊,沈集成,133,1155,7,5,6 5 7 9,1.21.53,54
2017/03/05,6,4,朋友仔(S010),田泰安,容天鵬,113,1221,1,3-1/2,6 6 4,0.56.21,38
2017/03/05,4,5,宇宙車神(V251),史卓豐,約翰摩亞,115,1230,4,4-1/4,3 4 5,0.56.35,6.8
2017/03/05,13,10,滿貫福星(A623),韋爾納,霑士摩亞,113,972,6,6-1/2,11 10 8 10,1.21.80,99
2017/03/05,9,11,得意寶寶(V628),顧偉樂,譚文就,118,1025,8,7-1/4,13 12 11 11,1.21.89,99
2017/03/05,1,6,幸福指數(S143),郭能,告東尼,133,1146,3,5,2 3 6,0.56.45,10
2017/03/05,12,12,幸運掌櫃(A622),高君濤,謝偉豪,118,1120,5,8-1/4,1 2 1 12,1.22.05,77
2017/03/05,14,13,精合金(A624),林凱,庄建設,114,1072,2,16-1/2,2 1 4 13,1.23.39,99
2017/03/05,3,14,江河寶寶(A604),何華麟,張兆煊,132,1132,14,25,7 9 14 14,1.24.73,99
2017/03/05,4,1,勝在煌(S425),莫雷拉,葉楚航,132,1132,11,-,4 4 1,1.09.84,6.1
2017/03/05,8,2,大行情(P066),李寶利,何良,123,1133,10,頸位,12 11 2,1.09.91,36
2017/03/05,10,3,好友心(T079),蔣嘉琦,文家良,115,1260,5,1,1 1 3,1.10.01,6.3
2017/03/05,2,4,五星特工(V001),柏寶,蔡約翰,132,1082,6,1-3/4,3 3 4,1.10.13,2.9
2017/03/05,3,5,泡泡達人(T346),巫顯東,沈集成,122,1034,8,2-1/4,7 5 5,1.10.21,10
2017/03/05,6,6,明多多(S305),郭能,高伯新,131,1135,4,2-1/2,6 6 6,1.10.22,12
2017/03/05,12,7,智能(S124),蘇狄雄,李易達,111,1018,7,3-1/2,10 8 7,1.10.40,35
2017/03/05,7,8,喜威威(S032),黃皓楠,告達理,118,1036,12,3-3/4,2 2 8,1.10.46,34
2017/03/05,11,9,勝捷勝(N156),蔡明紹,吳定強,113,1063,2,4-3/4,8 9 9,1.10.58,29
2017/03/05,5,10,天寳(V064),田泰安,苗禮德,131,1173,3,9-1/2,9 10 10,1.11.38,99
2017/03/05,9,11,哈哈笑(T071),梁家俊,鄭俊偉,121,1099,1,13-3/4,5 7 11,1.12.03,10
2017/03/01,1,1,心花怒放(P214),蔣嘉琦,苗禮德,128,1191,5,-,1 1 1,1.08.54,15
2017/03/05,1,12,靚先生(T335),潘頓,蘇偉賢,133,1077,9,13-3/4,11 12 12,1.12.04,6.9
2017/03/01,2,2,公証揚鳴(V078),田泰安,呂健威,133,1142,9,頸位,10 11 2,1.08.60,4.6
2017/03/01,12,3,霸氣(S204),巫顯東,吳定強,103,1077,10,3/4,3 3 3,1.08.67,62
2017/03/01,7,4,阿甘(T176),史卓豐,蘇保羅,119,1094,7,1-1/2,11 10 4,1.08.78,16
2017/03/01,6,5,仁愛之星(T389),潘頓,容天鵬,123,1267,4,1-3/4,4 4 5,1.08.83,3.2
2017/03/01,3,6,鐵男(V264),柏寶,蔡約翰,126,1117,3,2,6 5 6,1.08.87,3.9
2017/03/01,10,7,再創商機(V340),黃皓楠,徐雨石,109,1137,8,2-1/2,5 6 7,1.08.94,29
2017/03/01,10,1,嶺喜峯(V090),黃皓楠,徐雨石,112,1095,12,-,4 3 1,1.08.83,21
2017/03/01,4,8,靚猴王(S280),郭能,文家良,124,1059,6,2-3/4,7 7 8,1.08.98,18
2017/03/01,9,9,超凡夢想(S203),何澤堯,賀賢,116,1130,1,3-1/4,9 8 9,1.09.07,10
2017/03/01,12,2,飛躍成功(P231),韋達,鄭俊偉,117,1134,10,1/2,1 2 2,1.08.93,13
2017/03/01,1,3,追風追月(V355),巫顯東,沈集成,122,1271,2,2,3 1 3,1.09.17,3.2
2017/03/01,11,10,威先生(T334),蘇狄雄,何良,114,1226,2,5,2 2 10,1.09.35,15
2017/03/01,8,11,至叻熊(S337),蔡明紹,霍利時,118,1178,11,5-3/4,12 12 11,1.09.46,33
2017/03/01,6,4,智愛(A010),潘頓,蘇保羅,128,1174,6,2-3/4,5 4 4,1.09.27,5.3
2017/03/01,2,5,一本萬利(V234),梁家俊,容天鵬,129,1164,5,3,7 7 5,1.09.33,14
2017/03/01,5,12,正是你(S349),吳嘉晉,李易達,118,1154,12,9,8 9 12,1.09.98,99
2017/03/01,8,6,歡悅星(S277),柏寶,賀賢,125,1223,8,3-3/4,8 8 6,1.09.43,7.8
2017/03/01,3,7,慷慨寶(S096),郭能,葉楚航,130,1148,9,5-1/2,6 6 7,1.09.69,15
2017/03/01,5,8,情意相投(T364),田泰安,吳定強,129,1024,1,5-3/4,10 10 8,1.09.74,10
2017/03/01,4,9,環保戰士(N193),蔡明紹,告達理,130,1083,3,6-3/4,9 9 9,1.09.92,37
2017/03/01,2,1,騂龍(V212),蔡明紹,蔡約翰,132,1108,9,-,1 1 1 1 1,1.48.52,7.5
2017/03/01,9,10,和平開心(T091),何澤堯,方嘉柏,119,1058,7,7-1/4,2 5 10,1.09.98,16
2017/03/01,7,11,大把籌碼(S055),黎海榮,苗禮德,125,1154,11,14-1/2,12 12 11,1.11.14,51
2017/03/01,4,2,連利進寶(T181),柏寶,蘇保羅,130,1276,1,1/2,4 3 3 4 2,1.48.61,15
2017/03/01,10,3,想贏就贏(T385),何澤堯,方嘉柏,122,1172,2,1-3/4,11 9 10 6 3,1.48.83,14
2017/03/01,11,12,執子之手(P185),莫雷拉,呂健威,119,1212,4,16-1/4,11 11 12,1.11.44,7.7
2017/03/01,8,4,旅遊大使(T113),莫雷拉,蘇偉賢,126,1107,6,2-1/2,8 6 6 7 4,1.48.94,3.1
2017/03/01,3,5,和諧氣氛(S326),潘頓,約翰摩亞,131,1147,13,2-3/4,13 13 8 3 5,1.48.96,5.4
2017/03/01,7,6,風采(P423),史卓豐,葉楚航,126,1030,10,4,10 12 11 11 6,1.49.16,48
2017/03/01,9,7,好腳頭(S131),田泰安,鄭俊偉,124,1128,12,4,12 11 13 8 7,1.49.16,18
2017/03/01,14,8,大道至公(T329),韋達,鄭俊偉,117,1125,8,4,2 2 2 2 8,1.49.17,7.9
2017/03/01,6,9,幸運七星(V263),李寶利,姚本輝,127,1052,11,12,5 4 4 5 9,1.50.42,36
2017/03/01,3,1,傾心星(V217),韋達,方嘉柏,129,1301,8,-,9 9 6 1,1.38.17,4.8
2017/03/01,13,10,津津樂道(N248),蘇狄雄,賀賢,116,1101,14,12,14 14 14 12 10,1.50.45,99
2017/03/01,5,11,金龍(S339),郭能,高伯新,130,1145,4,16,7 8 9 10 11,1.51.06,13
2017/03/01,2,2,勁精神(V181),吳嘉晉,告東尼,127,1241,1,1/2,2 2 1 2,1.38.28,10
2017/03/01,10,3,機緣再現(T376),潘頓,李易達,122,1259,6,1,4 4 4 3,1.38.37,5.6
2017/03/01,11,12,沙角威龍(S148),梁家俊,李易達,118,1071,5,19,6 7 5 9 12,1.51.54,13
2017/03/01,12,13,千真萬確(S328),黎海榮,姚本輝,120,1042,3,22,3 5 7 14 13,1.52.04,21
2017/03/01,1,4,小龍兒(S264),巫顯東,姚本輝,123,1051,13,2,13 13 11 4,1.38.48,10
2017/03/01,4,5,真好漢(T213),郭能,蘇偉賢,129,1180,10,2-1/2,14 14 10 5,1.38.57,10
2017/03/01,1,14,數碼世界(T424),吳嘉晉,鄭俊偉,128,1013,7,25-1/4,9 10 12 13 14,1.52.56,91
2017/03/01,8,6,紅運精彩(T417),莫雷拉,蔡約翰,124,1100,12,5,3 3 3 6,1.38.96,7.1
2017/03/01,5,7,勁嘉輝(T236),李寶利,徐雨石,128,1145,9,5-1/2,12 12 13 7,1.39.07,17
2017/03/01,11,8,愛寶(P287),黃皓楠,徐雨石,114,1158,14,6-1/4,1 1 2 8,1.39.16,17
2017/03/01,6,9,包裝天才(V174),蘇狄雄,何良,126,970,2,6-1/2,6 7 5 9,1.39.22,76
2017/03/01,13,10,凱明神駒(T195),田泰安,苗禮德,116,1182,4,7-1/4,8 8 8 10,1.39.34,5.4
2017/03/01,14,11,紅海灣(T159),蔣嘉琦,文家良,110,1045,3,7-1/2,10 11 9 11,1.39.36,30
2017/03/12,2,1,當家精選(V388),莫雷拉,蔡約翰,129,1135,2,-,3 4 3 1,1.21.68,1.2
2017/03/01,7,12,軍勇戰神(V053),何澤堯,葉楚航,124,1112,11,13-1/4,11 10 12 12,1.40.29,41
2017/03/01,12,13,幸福一生(S382),史卓豐,容天鵬,120,1248,5,14-3/4,7 6 7 13,1.40.53,63
2017/03/12,3,2,奮鬥雄心(T184),田泰安,姚本輝,127,1157,1,2,6 7 4 2,1.22.01,23
2017/03/12,7,3,皇者勝利(V405),杜利萊,方嘉柏,125,1015,7,4-3/4,10 9 8 3,1.22.46,67
2017/03/01,9,14,中游神箭(A169),梁家俊,沈集成,121,1163,7,26,5 5 14 14,1.42.35,84
2017/03/01,9,1,藍天堡馬(T186),黎海榮,徐雨石,119,1137,10,-,5 5 1,1.08.25,18
2017/03/12,14,4,銀豐神駒(S106),蘇狄雄,吳定強,112,1055,5,4-3/4,12 13 9 4,1.22.46,57
2017/03/12,6,5,軍勇戰略(V270),韋達,葉楚航,125,1070,6,5,5 6 6 5,1.22.49,16
2017/03/01,2,2,活力寶(T009),田泰安,蔡約翰,132,1140,2,1-1/4,7 6 2,1.08.43,8.7
2017/03/01,11,3,嫡愛寶(V287),史卓豐,蔡約翰,118,1287,4,1-1/4,6 7 3,1.08.43,4.9
2017/03/01,11,1,喜得龍(V009),莫雷拉,方嘉柏,118,1006,5,-,3 5 1,1.09.39,2.7
2017/03/12,4,6,歡樂一生(T134),潘頓,高伯新,127,1137,9,5-1/2,1 2 2 6,1.22.56,20
2017/03/12,9,7,帝豪寶寶(A050),郭能,告東尼,122,1094,11,5-3/4,14 14 13 7,1.22.60,9.3
2017/03/01,4,4,一哥(P361),潘頓,蘇保羅,129,1211,6,2-1/4,4 4 4,1.08.59,6.8
2017/03/01,1,5,軍歌(T103),李寶利,呂健威,133,1062,3,3-1/4,9 8 5,1.08.75,35
2017/03/01,12,2,勁風(T285),吳嘉晉,蘇保羅,109,1183,2,3/4,7 7 2,1.09.52,25
2017/03/01,2,3,頌友(N360),郭能,霍利時,132,1258,1,1-1/4,6 3 3,1.09.59,8.6
2017/03/12,1,8,鐵胆王(T419),祈普敦,蘇偉賢,133,1158,13,6-1/2,4 1 1 8,1.22.71,42
2017/03/12,12,9,嘉應小子(P189),梁家俊,容天鵬,114,1082,12,9,13 12 10 9,1.23.13,76
2017/03/01,5,6,飛龍駒(S156),柏寶,約翰摩亞,128,1101,9,3-3/4,2 2 6,1.08.83,21
2017/03/01,6,7,加州議長(A114),郭能,告東尼,127,1133,8,4-1/2,3 3 7,1.08.98,2.4
2017/03/01,1,1,君悅灣(P421),莫雷拉,鄭俊偉,133,1197,13,-,1 1 1 1,1.39.42,6.3
2017/03/01,3,4,超然(V255),韋達,鄭俊偉,132,1057,3,1-3/4,9 8 4,1.09.69,14
2017/03/01,4,5,八心之友(A007),田泰安,蔡約翰,131,1037,10,2-1/4,4 4 5,1.09.77,11
2017/03/12,11,10,仁仁友福(P400),蔣嘉琦,鄭俊偉,114,1133,10,9-1/4,2 3 5 10,1.23.18,99
2017/03/12,8,11,川河領駒(V416),羅理雅,苗禮德,125,1217,4,9-1/2,11 11 7 11,1.23.20,99
2017/03/01,12,8,最驫(A022),巫顯東,沈集成,105,1119,12,5,1 1 8,1.09.03,6.4
2017/03/01,8,9,有心人(T248),韋達,霍利時,120,1196,1,6-1/2,10 9 9,1.09.29,30
2017/03/01,3,2,獨具慧眼(T164),潘頓,賀賢,131,1127,8,短馬頭位,8 8 5 2,1.39.45,7.4
2017/03/01,13,3,歐洲巨星(V313),蔡明紹,鄭俊偉,117,1058,11,1-1/4,12 13 12 3,1.39.61,17
2017/03/01,10,6,瀟洒兄弟(V022),潘頓,沈集成,121,1110,11,2-1/2,1 2 6,1.09.79,7.8
2017/03/01,6,7,必搏(V226),史卓豐,賀賢,127,1065,7,3-1/4,8 10 7,1.09.92,7.3
2017/03/12,10,12,中游新星(V045),巫顯東,沈集成,110,1085,3,12-1/4,7 8 12 12,1.23.63,34
2017/03/12,13,13,紅麗舍(A005),黎海榮,文家良,115,1121,8,13-1/4,8 10 14 13,1.23.78,75
2017/03/01,7,10,豈等閒(S312),黃皓楠,賀賢,113,1058,11,7,11 10 10,1.09.38,98
2017/03/01,3,11,鄉村輝煌(T011),蘇狄雄,吳定強,128,1078,7,20,8 11 11,1.11.45,99
2017/03/01,10,4,騏名燈(T031),田泰安,方嘉柏,119,1053,4,1-1/2,4 4 4 4,1.39.67,4.3
2017/03/01,5,5,智有心得(V354),梁家俊,鄭俊偉,127,1117,3,2-1/4,5 5 6 5,1.39.79,65
2017/03/01,9,8,御風雲(V231),何澤堯,文家良,121,1159,12,4,5 6 8,1.10.03,56
2017/03/01,8,9,大將風雲(N426),蘇狄雄,何良,123,1174,8,5,12 12 9,1.10.18,33
2017/03/12,5,14,喜盈運(V337),何澤堯,呂健威,124,1085,14,17-3/4,9 5 11 14,1.24.50,99
2017/03/01,10,WV-A,盈利駿馬(S191),莫雷拉,容天鵬,119,1149,---,---,,-,---
2017/03/01,11,6,鑽之友(S376),何澤堯,吳定強,116,1064,1,2-1/2,6 7 7 6,1.39.82,18
2017/03/01,12,7,駿瑪(T340),黃皓楠,徐雨石,110,1091,2,3,2 2 2 7,1.39.91,4.8
2017/03/01,1,10,勇冠多(V376),黃皓楠,徐雨石,126,1070,4,5-1/2,2 1 10,1.10.29,5.8
2017/03/01,5,11,金筷子(P120),黎海榮,李易達,131,1181,9,6-3/4,11 11 11,1.10.46,59
2017/03/01,8,8,盛勢(V243),韋達,葉楚航,123,1052,14,3-1/2,14 14 14 8,1.39.99,14
2017/03/01,9,9,金像神話(P431),黎海榮,姚本輝,121,1107,6,4,11 10 8 9,1.40.07,10
2017/03/01,7,12,錢途再現(A046),梁家俊,葉楚航,122,1129,6,7,10 9 12,1.10.52,31
2017/03/01,(T359),WV,有禮125,梁家俊,約翰摩亞,-,---,---,-,,---,---
2017/03/01,4,10,奪目商人(N111),李寶利,蘇保羅,130,1101,10,4-1/4,7 6 9 10,1.40.09,16
2017/03/01,14,11,路路發(N186),蘇狄雄,高伯新,113,1009,9,5-3/4,13 12 13 11,1.40.34,85
2017/02/19,9,1,有衝勁(T220),楊明綸,李易達,116,1018,8,-,9 9 10 9 1,1.48.05,13
2017/03/01,7,12,一支梅(V171),蔣嘉琦,呂健威,122,938,12,6-1/2,3 3 3 12,1.40.44,40
2017/03/01,6,13,奪寶王(V335),吳嘉晉,蘇偉賢,124,1001,5,8-3/4,9 11 10 13,1.40.83,81
2017/02/19,7,2,搖錢樹(P272),柏寶,霍利時,120,1046,7,頸位,11 11 11 11 2,1.48.12,29
2017/02/19,11,3,天賦致寶(S417),蘇兆輝,文家良,115,1211,9,3/4,7 6 6 6 3,1.48.18,22
2017/02/19,1,1,佳龍駒(V082),莫雷拉,約翰摩亞,126,1167,4,-,6 8 8 6 1,1.46.98,1.7
2017/03/01,2,14,英友重友(V198),柏寶,李易達,131,1108,7,17-1/4,10 9 11 14,1.42.18,12
2017/02/19,8,4,阿姆利則(V122),梁家俊,姚本輝,116,1080,2,2-1/4,5 7 7 7 4,1.48.43,21
2017/02/19,3,5,招多福(T232),莫雷拉,苗禮德,132,1101,5,2-1/2,8 10 9 10 5,1.48.45,5.6
2017/02/19,4,2,巴基之星(V325),蘇兆輝,告東尼,126,1122,11,1-1/2,13 13 13 13 2,1.47.20,9.9
2017/02/19,8,3,四季旺(V410),羅理雅,沈集成,126,1034,3,3,8 9 9 9 3,1.47.44,9.9
2017/03/05,4,1,財高八斗(A079),梁家俊,姚本輝,124,1194,12,-,1 1 1,1.09.70,4.1
2017/02/19,4,6,進綵(T187),羅理雅,方嘉柏,131,1098,14,2-3/4,4 1 1 1 6,1.48.48,7.1
2017/02/19,13,7,急急腳(T259),黎海榮,蘇偉賢,115,1141,10,3,14 14 14 12 7,1.48.53,89
2017/02/19,3,4,鷹雄(A093),貝湯美,約翰摩亞,126,1076,13,3-1/2,12 12 12 10 4,1.47.54,16
2017/02/19,7,5,加州議長(A114),郭能,告東尼,126,1122,1,3-3/4,7 5 5 4 5,1.47.56,23
2017/03/05,7,2,飛越峰(V296),祈普敦,蘇偉賢,125,1138,4,1-1/4,5 4 2,1.09.91,4.6
2017/03/05,9,3,中華壹號(T207),柏寶,容天鵬,123,1171,2,2,7 7 3,1.10.03,12
2017/02/19,10,8,君子承諾(V042),史卓豐,葉楚航,118,1000,1,3,6 5 4 3 8,1.48.54,14
2017/02/19,14,9,友瑩采(V213),田泰安,蘇保羅,114,1205,4,4,10 8 8 4 9,1.48.68,18
2017/02/19,6,1,赤兔寶駒(A115),蘇兆輝,何良,123,1079,14,-,14 14 11 1,1.21.69,14
2017/02/19,9,6,劍斷浪(V142),史卓豐,蔡約翰,126,1136,5,4-1/2,1 4 4 3 6,1.47.71,99
2017/02/19,10,7,達羅素(V246),布文,蔡約翰,126,1042,12,5,10 10 10 8 7,1.47.78,14
